url,method,status,time,size,mime_type,error
https://www.perplexity.ai/_next/static/chunks/1020-ede8be2f824a1791.js,GET,200,6732.553999998345,0,application/javascript,
https://www.perplexity.ai/_next/static/chunks/pages/threads-3d3880247c95981c.js,GET,200,6734.132000001409,0,application/javascript,
https://www.perplexity.ai/_next/static/chunks/29107295-54c46f60208f68c8.js,GET,200,6735.753000000841,0,application/javascript,
https://www.perplexity.ai/_next/static/chunks/3253-75bbe728d9a2dd11.js,GET,200,6737.782000000152,0,application/javascript,
https://www.perplexity.ai/static/icons/favicon-32x32.png,GET,0,14558.247000000847,0,x-unknown,net::ERR_CONNECTION_RESET
https://www.perplexity.ai/manifest.json,GET,304,15337.746000001063,831,application/json,
https://342251b-beta.perplexity.ai/342251b.js,GET,200,15531.004000000728,2670,application/javascript,
https://www.perplexity.ai/_next/data/Ju70wxsGqdFt_0fSZ3S-w/android.json,GET,0,21915.31699999905,0,x-unknown,net::ERR_CONNECTION_RESET
https://www.perplexity.ai/_next/data/Ju70wxsGqdFt_0fSZ3S-w/iphone.json,GET,0,21920.99600000074,0,x-unknown,net::ERR_CONNECTION_RESET
https://www.perplexity.ai/_next/data/Ju70wxsGqdFt_0fSZ3S-w/search/81eb24b2-01db-4668-ab06-1a175ae0f23a.json?uuid=81eb24b2-01db-4668-ab06-1a175ae0f23a,GET,0,21961.510000001,0,x-unknown,net::ERR_CONNECTION_RESET
https://www.perplexity.ai/_next/data/Ju70wxsGqdFt_0fSZ3S-w/search/9509d025-7c7d-4a4c-b85b-8316dbceb976.json?uuid=9509d025-7c7d-4a4c-b85b-8316dbceb976,GET,0,21998.77800000104,0,x-unknown,net::ERR_CONNECTION_RESET
https://www.perplexity.ai/_next/data/Ju70wxsGqdFt_0fSZ3S-w/search/1561b7be-2656-4c0e-bf4c-298c0201db76.json?uuid=1561b7be-2656-4c0e-bf4c-298c0201db76,GET,0,22024.43299999868,0,x-unknown,net::ERR_CONNECTION_RESET
https://www.perplexity.ai/_next/data/Ju70wxsGqdFt_0fSZ3S-w/search/aaf656c9-cfbc-4d2f-9197-e47c4e788411.json?uuid=aaf656c9-cfbc-4d2f-9197-e47c4e788411,GET,0,22045.83400000047,0,x-unknown,net::ERR_CONNECTION_RESET
https://www.perplexity.ai/_next/data/Ju70wxsGqdFt_0fSZ3S-w/search/85193744-c44e-4e55-88b6-0adc94ee62dc.json?uuid=85193744-c44e-4e55-88b6-0adc94ee62dc,GET,200,23228.84999999951,2,x-unknown,
https://www.perplexity.ai/_next/data/Ju70wxsGqdFt_0fSZ3S-w/threads.json,GET,200,23261.466999998822,2,x-unknown,
wss://www.perplexity.ai/socket.io/?EIO=4&transport=websocket&sid=4IDhGLiqeQTVmsYXAE0x,GET,101,25595.479999999952,0,x-unknown,
https://www.perplexity.ai/socket.io/?EIO=4&transport=polling&t=OYNHav6&sid=4IDhGLiqeQTVmsYXAE0x,GET,0,25793.519999999262,0,x-unknown,net::ERR_CONNECTION_RESET
https://www.perplexity.ai/socket.io/?EIO=4&transport=polling&t=OYNHauy&sid=4IDhGLiqeQTVmsYXAE0x,POST,0,25806.433999998262,0,x-unknown,net::ERR_CONNECTION_RESET
https://www.perplexity.ai/_next/data/Ju70wxsGqdFt_0fSZ3S-w/settings.json,GET,200,26029.984999997396,2,x-unknown,
https://www.perplexity.ai/_next/data/Ju70wxsGqdFt_0fSZ3S-w/tos.json,GET,0,29964.811000001646,0,x-unknown,net::ERR_CONNECTION_RESET
https://www.perplexity.ai/_next/data/Ju70wxsGqdFt_0fSZ3S-w/search/e553d40f-b17a-493d-b26d-10db64f8a7d5.json?uuid=e553d40f-b17a-493d-b26d-10db64f8a7d5,GET,0,29968.868000003567,0,x-unknown,net::ERR_CONNECTION_RESET
https://www.perplexity.ai/_next/data/Ju70wxsGqdFt_0fSZ3S-w/blog.json,GET,0,29977.123000000574,0,x-unknown,net::ERR_CONNECTION_RESET
https://www.perplexity.ai/_next/data/Ju70wxsGqdFt_0fSZ3S-w/privacy.json,GET,0,29980.162000003475,0,x-unknown,net::ERR_CONNECTION_RESET
https://www.perplexity.ai/_next/data/Ju70wxsGqdFt_0fSZ3S-w/about.json,GET,0,29983.005999998568,0,x-unknown,net::ERR_CONNECTION_RESET
